DATE,CPI,UNRATE,IMPORTS,EXPORTS,GDP,year,INFLATION,INFLATION_LAGGED,TRADE,TRADE_GDP,UNRATE_c,TRADE_GDP_c,UNRATE_x_TRADE
1965-01-01,31.28,4.9,28.457,32.969,4362.111,1965,4.127829560585883,3.8025350233489075,61.426,1.4081714105853795,-0.9145833333333329,-11.890064088347954,10.874454447468226
1965-04-01,31.38,4.8,31.679,38.367,4417.225,1965,3.8728897715988087,4.127829560585883,70.04599999999999,1.585746707491694,-1.0145833333333334,-11.71248879144164,11.883295919650164
1965-07-01,31.58,4.4,32.03,37.551,4515.427,1965,4.500330906684313,3.8728897715988087,69.581,1.540961685351131,-1.4145833333333329,-11.757273813582202,16.63164358212982
1965-10-01,31.65,4.2,33.948,39.698,4619.458,1965,4.180381830151414,4.500330906684313,73.646,1.5942562958684765,-1.614583333333333,-11.703979203064858,18.897049754948466
1966-01-01,31.88,4.0,34.99,39.356,4731.888,1966,4.730617608409982,4.180381830151414,74.346,1.5711699008936815,-1.8145833333333332,-11.727065598039653,21.279737783109454
1966-04-01,32.28,3.8,36.24,40.872,4748.046,1966,5.905511811023634,4.730617608409982,77.112,1.6240786209737648,-2.0145833333333334,-11.674156877959568,23.518561877056047
1966-07-01,32.45,3.8,38.171,40.857,4788.254,1966,5.7347670250896154,5.905511811023634,79.02799999999999,1.6504554687366206,-2.0145833333333334,-11.647780030196714,23.46542351916713
1966-10-01,32.85,3.7,38.829,42.594,4827.537,1966,6.829268292682933,5.7347670250896154,81.423,1.6866364773589513,-2.114583333333333,-11.611599021574383,24.553693764370827
1967-01-01,32.9,3.9,39.432,43.886,4870.299,1967,6.334841628959276,6.829268292682933,83.31800000000001,1.7107368561971248,-1.9145833333333333,-11.58749864273621,22.185231776405367
1967-04-01,33.1,3.8,39.02,43.239,4873.287,1967,6.946688206785145,6.334841628959276,82.259,1.687957224764312,-2.0145833333333334,-11.610278274169023,23.38987310650301
